"Участок 68,3сот. (промназначения)",878477,68.0,"Тюменская обл., Тюмень, ул. Республики, 250",2024-04-03 17:21:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_413_ga_promnaznacheniya_3824797723,203,avito,Не указан,{'https://90.img.avito.st/image/1/1.liSlU7a5Os2T-vjIhUmJDNHxOMsb8rjF0_c4zxfmPs8.8mXjQbipM1t3hYbi23uXhNYV80OvjxzoDxISEOHs-00'}
"Участок 1,4га (промназначения)",1202577,139.0,"Тюменская обл., Тюменский р-н, д. Дударева",2024-04-01 11:34:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_2_ga_promnaznacheniya_3665350148,204,avito,Не указан,{'https://90.img.avito.st/image/1/1.Xl0La7a68rQ9wjCxOx5XEtfI9L6_SPp2usjwsqvO8A.r8hbU-IuD_yXeweLMezRQJoz0afIA86z2TlK0GMGF60'}
"Участок 32,8сот. (промназначения)",1524390,32.0,"Тюменская обл., Тюмень, Восточный округ",2024-04-04 09:08:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_623_ga_promnaznacheniya_3993903594,206,avito,Не указан,{'https://50.img.avito.st/image/1/1.4rnYXba6TlDu9IxVkDayzw7-SFpsfkaSaf5MVnj4TA.AsemhaDxAYWySh0GrWqNTTpIWdmAk0urShuIHLO4UVc'}
Участок 6га (промназначения),25000,60.0,"Тюменская обл., Нижнетавдинский р-н, с. Бухтал, ул. Чапаева, 58",2024-04-01 15:05:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_269_sot._promnaznacheniya_3609788806,207,avito,Не указан,{'https://90.img.avito.st/image/1/1.-68Ap7a5V0Y2DpVDeuSNiRwFVUC-BtVOdgNVRLISU0Q.446UVwBlL96pnkJ8m7XPnv0B5Tu0YLUfuEIKF8FGRj0'}
Участок 2га (промназначения),200000,20.0,"Тюменская обл., Тюмень, Калининский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_112_sot._promnaznacheniya_2929190303,208,avito,Не указан,{'https://80.img.avito.st/image/1/1.TFIIV7a54Ls-_iK-HD5YJDX14r229mKzfvPiubri5Lk.96pzq-amMIyGgvfNk7HsxL--AMlHc49PO67athFr548'}
Участок 15сот. (промназначения),250000,1.0,"Тюменская обл., Тюмень, Старый Тобольский тракт",2024-03-09 12:25:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_102_ga_promnaznacheniya_3994582708,209,avito,Не указан,{'https://60.img.avito.st/image/1/1.WJ0pTra59HQf5zZxFWds5BXs9nKX73Z8X-r2dpv78HY.g4ASRnj-3wvRECPtuZ3QRUblvA1LAKFbo005_nIQnr4'}
Участок 85сот. (промназначения),1647059,8.0,"Тюменская обл., Тюмень, Одесская ул., 1с40",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_43_sot._promnaznacheniya_3824783252,210,avito,Не указан,{'https://10.img.avito.st/image/1/1.YsVpTba5zixf5AwpISwSj1zvzCrX7EwkH-nMLtv4yi4.xAdEBCo3Jm9syBeX9t7rGkqC_LWTSQhnQN-AJbmx794'}
"Участок 1,01га (промназначения)",444554,10.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_43_ga_promnaznacheniya_3633036004,211,avito,Не указан,{'https://30.img.avito.st/image/1/1.zy6mZLa5Y8eQzaHCtD_rIpDGYcEYxeHP0MBhxRTRZ8U.RERNy2-zR4zp5Rjap0Ux76CwqGu-baXodqHehEL6v7g'}
Участок 2га (промназначения),140000,20.0,"Тюменская обл., Тюмень, Велижанский тракт, 5-й километр",2024-04-04 23:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_100_sot._promnaznacheniya_3811358511,212,avito,Не указан,{'https://80.img.avito.st/image/1/1.KsWcSba6hiyq4EQpxBVai0PqgCYoao7uLeqEKjzshA.f8cBI58MRIM-5K29TTbj1559i-mOJ95J2BSzv-W4iA0'}
Участок 26сот. (промназначения),1346154,2.0,"Тюменская обл., Тюмень, Калининский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_9_sot._promnaznacheniya_3994479676,213,avito,Не указан,{'https://10.img.avito.st/image/1/1.evlPNba61hB5nBQVN2RWpICW0Br7Ft7S_pbUFu-Q1A.iEjbhizllYRA9Lg2dyC_wLLpYgJCpWudAyKISgshZtA'}
"Участок 8,5сот. (промназначения)",529412,8.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-02 09:09:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_2_ga_promnaznacheniya_3857320237,214,avito,Не указан,{'https://90.img.avito.st/image/1/1.lg7kara5OufSw_jixHTbNJfIOOFay7jvks445VbfPuU.2N5RoTYUd31-sjFY54If4ksLIAir-gUaeP_fynQJvqY'}
Участок 43сот. (промназначения),369767,4.0,"Тюменская обл., 71Н-1784",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_80_sot._promnaznacheniya_2480861346,215,avito,Не указан,{'https://00.img.avito.st/image/1/1.4LwlEba5TFUTuI5QaX71jVazTlObsM5dU7VOV5ekSFc.QMxOOejaEOrUOwRHG0PME29MFCsJP7Kayud0JsxaW2E'}
Участок 10сот. (промназначения),150000,1.0,"Тюменская обл., Тюмень, Старый Тобольский тракт, 3-й километр",2024-03-07 16:22:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_6_sot._promnaznacheniya_3793047599,216,avito,Не указан,{'https://60.img.avito.st/image/1/1.3cs_O7a5cSIJkrMnCXyi_DeZcySBmvMqSZ9zII2OdSA.u9YGMGv25PvUiG9f5ItK9oRWoCDZ_dfC9oUkR0IcUwQ'}
Участок 100сот. (промназначения),200000,10.0,"Тюменская обл., Тюмень, коттеджный пос. Родные Просторы",2024-04-04 10:34:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_100_sot._promnaznacheniya_2384863845,217,avito,Не указан,{'https://30.img.avito.st/image/1/1.1aaOpra6eU-4D7tKqPGKmHEFf0U6hXGNPwV7SS4Dew.xnUWLNo5wbyv6D5emvnpUD1O0gteyrnWLFQ6HdfTsF4'}
Участок 100сот. (промназначения),140000,10.0,"Тюменская обл., Тюмень, Старый Тобольский тракт, 2-й километр",2024-03-09 08:35:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_44_ga_promnaznacheniya_3121005868,218,avito,Не указан,{'https://40.img.avito.st/image/1/1.ej7vyLa51tfZYRTSl-koQ-9q1NFRaVTfmWzU1V190tU.ZWeMEn9ckE3hbbB4BjUWqphhZw_VwfkylLvJBdLDiCg'}
Участок 20сот. (промназначения),67500,2.0,"Тюменская обл., Тюмень, мкр-н Копытово",2024-04-02 09:18:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_32_ga_promnaznacheniya_3824878921,219,avito,Не указан,{'https://00.img.avito.st/image/1/1.oOAL-La5DAk9Uc4MR5amkn9aDg-1WY4BfVwOC7lNCAs.PbImmOUt3bduTNtq5BpkfpkRH3TxDN1TIA5f7gp3cEs'}
"Участок 6,3сот. (промназначения)",809524,6.0,"Тюменская обл., Тюмень, ул. Бакинских Комиссаров",2024-03-07 12:18:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_26_sot._promnaznacheniya_1905612809,220,avito,Не указан,{'https://60.img.avito.st/image/1/1.fdWuvLa50TyYFRM52PUFwdwe0zoQHVM02BjTPhwJ1T4.vW4AMtpiPfjLIStNAv53Ux652EHaoHWjIyABs8MplIg'}
"Участок 5,6сот. (промназначения)",2410714,5.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_12_ga_promnaznacheniya_3706263240,221,avito,Не указан,{'https://60.img.avito.st/image/1/1.ca8eqLa53UYoAR9DcL1c4xYK30CgCV9OaAzfRKwd2UQ.sfRY5uucsYDB7gs4OfFL3xupYVSywatQ75xWBghfVSg'}
Участок 83сот. (промназначения),120482,8.0,"Тюменская обл., Тюмень, посёлок Букино",2024-03-05 13:34:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_100_sot._promnaznacheniya_2641505060,222,avito,Не указан,{'https://70.img.avito.st/image/1/1.EylAMra5v8B2m33Fal5QdkiQvcb-kz3INpa9wvKHu8I.7nxRECTmtx2k3Y5QX1RUEav05gAoKqwuRuQgX9Xs_0o'}
Участок 24сот. (промназначения),750000,2.0,"Тюменская обл., Тюмень, ул. Александра Невского",2024-03-09 12:07:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_102_ga_promnaznacheniya_3824802878,223,avito,Не указан,{'https://20.img.avito.st/image/1/1.wS_r-ra6bcbdU6_D5Y26IDZZa8xf2WUEWllvwEtfbw.MPVyDaEnhJIS-CTF4wTf6CYqbKHfpbKVM2fmR4BCtyo'}
Участок 85сот. (промназначения),123529,8.0,"Тюменская обл., Тюмень, посёлок Букино",2024-03-03 14:23:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_885_sot._promnaznacheniya_3741323132,224,avito,Не указан,{'https://70.img.avito.st/image/1/1._EsPCLa6UKI5oZKne2faQeirVqi7K1hgvqtSpK-tUg.c8HLmlec-S3o2648Ya62breTFlu9sZQlwm4sccYsd8I'}
Участок 35сот. (промназначения),771429,3.0,"Тюменская обл., Тюмень, Симферопольский пр.",2024-03-07 22:10:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_624_ga_promnaznacheniya_2257247907,225,avito,Не указан,{'https://50.img.avito.st/image/1/1.Ofrhuba5lRPXEFcWn9VLnO0blxVfGBcblx2XEVMMkRE.W1igeZApzVV448djZeqvc1laVGYpFGPbhJ-VFVGU2zg'}
Участок 100сот. (промназначения),30000,10.0,"Тюменская обл., Тюмень, ул. Малыгина, 51",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_126_sot._promnaznacheniya_2193475832,226,avito,Не указан,{'https://30.img.avito.st/image/1/1.gKCH9ba5LEmxXO5Mi8fNyIhXLk85VK5B8VEuSzVAKEs.9RYpzpDFEaZRKeAEJR9Yc5oolT2PJFvy1IjWYyLFXhE'}
"Участок 3,41га (промназначения)",87977,34.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_50_sot._promnaznacheniya_3993606690,227,avito,Не указан,{'https://00.img.avito.st/image/1/1.e9s1Ara51zIDqxU3T3N0vi-g1TSLo1U6Q6bVMIe30zA.0NlnJeWInhwJGS4voN9Rb6BvqsyGiaSK1Ssgxr5ri8k'}
"Участок 21,6сот. (промназначения)",1620370,21.0,"Тюменская обл., Тюменский р-н, д. Дударева",2024-04-03 04:05:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_12_ga_promnaznacheniya_3825006985,228,avito,Не указан,{'https://40.img.avito.st/image/1/1.WRDIS7a59fn-4jf89moJK7jp9_926nfxvu_3-3r-8fs.ASSk9trhfMcVklXJ1oCgtn0S-U00tdOvqQw5Ke5-axI'}
Участок 25сот. (промназначения),464000,2.0,"Тюменская обл., Тюмень, ул. 50 лет Октября",2024-03-08 15:09:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_618_ga_promnaznacheniya_3729392950,229,avito,Не указан,{'https://40.img.avito.st/image/1/1.Liknbba5gsARxEDFd31dYVTPgMaZzADIUcmAwpXYhsI.Q0t6LGY3f_qGvNEsIqd2fzcptUc00pry2mbYk0sJHV0'}
Участок 19сот. (промназначения),578947,1.0,"Тюменская обл., Тюменский р-н, с. Кулаково, Тюменская ул.",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_118_ga_promnaznacheniya_3825356424,230,avito,Не указан,{'https://00.img.avito.st/image/1/1.5drbtLa5STPtHYs2nevvnK0WSzVlFcs7rRBLMWkBTTE.OlR12ldJklYk5Ei8KikT06b_dwM2QNnJgXcg88BvroI'}
Участок 43сот. (промназначения),406977,4.0,"Тюменская обл., Тюмень, мкр-н Антипино",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_38_sot._promnaznacheniya_3962457813,231,avito,Не указан,{'https://40.img.avito.st/image/1/1.4rqg_7a5TlOWVoxW6LyOz9JdTFUeXsxb1ltMURJKSlE.FCccBaG07X93coX5FtsDH4YywEdQcF1Tscq-t2qRtAM'}
Участок 60сот. (промназначения),550000,6.0,"Тюменская обл., Тюмень, мкр-н Антипино",2024-03-02 11:22:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_548_ga_promnaznacheniya_2257536236,232,avito,Не указан,{'https://00.img.avito.st/image/1/1.yd6zMba6ZTeFmKcyrUr-vF2SYz0HEm31ApJnMROUZw.U38W5D6V3ATCqviHW302T-eNbh9LUWW4pGGTjWAboi0'}
Участок 40сот. (промназначения),162500,4.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-02 20:22:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_674_sot._promnaznacheniya_3440692508,233,avito,Не указан,{'https://50.img.avito.st/image/1/1.gwlfZra5NeBpz-3lVQyVWVfELebhx63oKcIt4u3TK-I.7pssP_BfPvmiIWW_xXTENS82TnE2eq76eOoE9OwvAP8'}
"Участок 19,4сот. (промназначения)",824742,19.0,"Тюменская обл., Тюмень, Калининский округ",2024-03-05 14:19:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_40_sot._promnaznacheniya_3824812476,234,avito,Не указан,{'https://70.img.avito.st/image/1/1.JhXcSLa5ivzq4Uj5nGQeH9vqiPpi6Qj0quyI_m79jv4.dj-sGkEFpocksYFu3ouobLwyBAbB5FfyiQYMBQILVfk'}
Участок 63га (промназначения),100000,630.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-09 21:22:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_100_sot._promnaznacheniya_3601250599,235,avito,Не указан,{'https://60.img.avito.st/image/1/1.Ijokp7a5jtMSDkzWbMdHDC0FjNWaBgzbUgOM0ZYSitE.uIaVYUOq19eZ6J7chy3Ehe_CMhuYuae9UmM_eKamAdk'}
Участок 58сот. (промназначения),81034,5.0,"Тюменская обл., 71К-1713",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_9_ga_promnaznacheniya_3441314486,236,avito,Не указан,{'https://00.img.avito.st/image/1/1.PiI_G7a5kssJslDOTy8UHky5kM2BuhDDSb-QyY2ulsk.0Xhv14mFel5Y9XvuBSz33VHnZASNfExwbLucorVgDzw'}
Участок 68сот. (промназначения),882353,6.0,"Тюменская обл., Тюмень, ул. Республики",2024-03-01 20:01:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_30_sot._promnaznacheniya_3833616920,238,avito,Не указан,{'https://90.img.avito.st/image/1/1.bMbR0ba5wC_neAIqhfRF18pzwilvcEInp3XCLWNkxC0.4_s6Q5npkB4xX76aesjasQeHGqZSXWVVVTtSSOm_Tz8'}
Участок 99сот. (промназначения),201010,9.0,"Тюменская обл., Тюменский р-н, с. Яр, Речная ул., 1с5",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_41_ga_promnaznacheniya_3856658215,239,avito,Не указан,{'https://10.img.avito.st/image/1/1.V_CN-7a5-xm7Ujkcr9pclPJZ-R8zWnkR-1_5Gz9O_xs.uBeq2m6VGrlfj153C3Dt8dcHzdkx8uYW3T9kA-DgE6w'}
Участок 100сот. (промназначения),120000,10.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-02 13:09:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_19_ga_promnaznacheniya_3824963225,240,avito,Не указан,{'https://90.img.avito.st/image/1/1.k-rON7a5PwP4nv0G5E30hLyVPQVwlr0LuJM9AXyCOwE.qQorH5cykmalVIdCOfSAEuF3hBgj5tTgM5j5PTGfXtY'}
Участок 17сот. (промназначения),250000,1.0,"Тюменская обл., Тюмень, Старый Тобольский тракт",2024-03-07 11:19:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_68_sot._promnaznacheniya_3962312784,241,avito,Не указан,{'https://90.img.avito.st/image/1/1.pjZqFra5Ct9cv8jaKjCvT1a0CNnUt4jXHLII3dijDt0.r_GrdRA2vNe7TSIIR_d1EVO8IAjUqftv5R10T62pPbo'}
Участок 53сот. (промназначения),198113,5.0,"Тюменская обл., Тюменский р-н, с. Горьковка",2024-03-07 15:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_469_ga_promnaznacheniya_2321327844,242,avito,72:17:0604001:957,{'https://00.img.avito.st/image/1/1.7T3ftLa5QdTpHYPRiYudS6wWQ9JhFcPcqRBD1m0BRdY.cv4EoypmdorsaO-itHK-NeKUMjMDoA5ko_K7jp1r5qA'}
Участок 53сот. (промназначения),96226,5.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-02 15:12:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_32_ga_promnaznacheniya_3857288512,243,avito,Не указан,{'https://80.img.avito.st/image/1/1.hV2VJ7a5KbSjjuuxkynmPueFK7Irhqu844MrtieSLbY.5Fkqd6Ak0RyadiaGzEnUKuiYr2acUl0A57CMYedMU6I'}
"Участок 1,5га (промназначения)",233333,15.0,"Тюменская обл., Тюменский р-н, д. Паренкина",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_10_ga_promnaznacheniya_3836653859,244,avito,Не указан,{'https://80.img.avito.st/image/1/1.CrnBULa5plD3-WRV2VAU6s_ypFZ_8SRYt_SkUnPlolI.T0v9oKECNcenAzz5-HzkLLSGE6tDXVDveAJG8tJM3AI'}
Участок 58сот. (промназначения),1482759,5.0,"Тюменская обл., Тюмень, Лесопарковая ул., 11",2024-03-03 23:02:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_18_ga_promnaznacheniya_3857517421,245,avito,Не указан,{'https://60.img.avito.st/image/1/1.494CH7a5Tzc0to0ySFzp4DS9TTG8vs0_dLtNNbCqSzU.s6LRE9yKkOoBvrjmpvrv7o5Xs8w21QVJSHuWN6BBe_U'}
"Участок 2,1га (промназначения)",100000,21.0,"Тюменская обл., Тюмень, Старый Тобольский тракт",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_112_ga_promnaznacheniya_3824797272,246,avito,Не указан,{'https://90.img.avito.st/image/1/1.W6oWeLa590Mg0TVGLDVUrmfa9UWo2XVLYNz1QaTN80E.4mjzOU4OR9hhnrFugTF8Tf0uCVpQYRfaUegcPXwkPEE'}
Участок 19сот. (промназначения),250000,1.0,"Тюменская обл., Тюмень, Старый Тобольский тракт",2024-03-07 11:19:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_532_sot._promnaznacheniya_3664736459,247,avito,Не указан,{'https://80.img.avito.st/image/1/1.LRJbDba5gfttpEP-DS0za2evg_3lrAPzLamD-em4hfk.8aBtW8YD6pdr62Iuj8C59CjkKXLxk0NrTP5Gtj--mrg'}
"Участок 1,2га (промназначения)",250000,12.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-07 11:28:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_122_ga_promnaznacheniya_3733003807,249,avito,72:17:0705003:785,{'https://90.img.avito.st/image/1/1.Zi_c9ba6ysbqXAjDnIgiZxxWzMxo1sIEbVbIwHxQyA.MRq7fStby8OKprALD1gJaNacfzzk2rZvQKYZxW5Dq70'}
